UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
101162,5,3,1,1,1,1,1,1,4,1,,201,142,7,U,1,3,1
101169,1,3,1,1,1,1,1,1,4,1,,216,143,7,U,1,3,1
101169,2,3,1,1,1,1,1,1,5,1,,216,143,7,U,1,3,1
101169,3,2,1,1,1,1,1,1,6,1,,216,143,7,U,1,3,1
101169,4,3,1,1,1,1,1,2,3,1,,216,143,7,U,1,3,1
101169,5,3,1,1,1,1,1,1,5,1,,216,143,7,U,1,3,1
101177,1,3,1,1,1,1,1,1,2,1,,214,144,7,U,1,3,1
101177,2,3,1,1,1,1,1,1,6,1,,214,144,7,U,1,3,1
101177,3,3,1,1,1,1,1,2,6,1,,214,144,7,U,1,3,1
101177,5,3,1,1,1,1,1,1,5,1,,214,144,7,U,1,3,1
101180,1,3,1,1,1,1,1,2,6,1,,208,145,7,U,1,3,1
101180,2,3,1,1,1,1,1,1,4,1,,208,145,7,U,1,3,1
101180,3,3,1,1,1,1,1,2,5,1,,208,145,7,U,1,3,1
101180,4,3,1,1,1,1,1,1,2,1,,208,145,7,U,1,3,1
101180,5,3,1,1,1,1,1,2,4,1,,208,145,7,U,1,3,1
101182,1,3,1,1,1,1,1,1,7,1,,207,146,7,U,1,3,1
101182,2,3,1,1,1,1,1,2,4,1,,207,146,7,U,1,3,1
101182,3,3,1,1,1,1,1,2,5,1,,207,146,7,U,1,3,1
101182,4,3,1,1,1,1,1,1,1,1,,207,146,7,U,1,3,1
101182,5,3,1,1,1,1,1,1,11,1,,207,146,7,U,1,3,1
101185,1,3,1,1,1,1,1,1,3,1,,201,147,7,U,1,3,1
101185,2,3,1,1,1,1,1,2,8,1,,201,147,7,U,1,3,1
101185,3,3,1,1,1,1,1,1,4,1,,201,147,7,U,1,3,1
101185,4,3,1,1,1,1,1,2,2,1,,201,147,7,U,1,3,1
101185,5,3,1,1,1,1,2,1,2,1,,201,147,7,U,1,3,1
101186,1,3,1,1,1,1,1,1,1,1,,191,148,7,U,1,3,1
101186,2,3,1,1,1,1,1,2,5,1,,191,148,7,U,1,3,1
101186,4,3,1,1,1,1,1,1,4,1,,191,148,7,U,1,3,1
101186,5,3,1,1,1,1,1,2,3,1,,191,148,7,U,1,3,1
101190,1,2,1,1,1,1,1,2,3,1,,199,149,6,U,1,2,1
101190,2,3,1,1,1,1,1,2,5,1,,199,149,6,U,1,2,1
101190,3,3,1,1,1,1,1,1,4,1,,199,149,6,U,1,2,1
101190,4,3,1,1,1,1,1,1,4,1,,199,149,6,U,1,2,1
101190,5,3,1,1,1,1,1,1,6,1,,199,149,6,U,1,2,1
101196,1,3,1,1,1,1,1,1,2,1,,177,150,6,U,1,2,1
101196,2,3,1,1,1,1,1,1,5,1,,177,150,6,U,1,2,1
101196,3,2,1,1,1,1,1,1,3,1,,177,150,6,U,1,2,1
101196,4,3,1,1,1,1,2,1,2,1,,177,150,6,U,1,2,1
101196,5,3,1,1,1,1,1,1,4,1,,177,150,6,U,1,2,1
101198,1,3,1,1,1,1,1,2,2,1,,224,151,7,U,1,3,1
101198,2,3,1,1,1,1,1,1,3,1,,224,151,7,U,1,3,1
101198,4,3,1,1,1,1,1,1,2,1,,224,151,7,U,1,3,1
101198,5,3,1,1,1,1,1,1,1,1,,224,151,7,U,1,3,1
101205,1,3,1,1,1,1,1,1,4,1,,213,152,7,U,1,3,1
101205,3,3,1,1,1,1,1,2,1,1,,213,152,7,U,1,3,1
101205,5,3,1,1,1,1,1,1,3,1,,213,152,7,U,1,3,1
101206,1,3,1,1,1,1,2,2,4,1,,258,153,7,U,1,3,1
101206,2,3,1,1,1,1,1,2,3,1,,258,153,7,U,1,3,1
101206,4,3,1,1,1,1,1,2,6,1,,258,153,7,U,1,3,1
101206,5,3,1,1,1,1,1,1,2,1,,258,153,7,U,1,3,1
101216,1,1,1,1,1,1,1,1,5,1,,207,154,7,U,1,3,1
101216,2,3,1,1,1,1,1,1,2,1,,207,154,7,U,1,3,1
101216,3,3,1,1,1,1,1,1,4,1,,207,154,7,U,1,3,1
101216,4,3,1,1,1,1,1,1,4,1,,207,154,7,U,1,3,1
101216,5,3,1,1,1,1,1,1,4,1,,207,154,7,U,1,3,1
101222,2,3,1,1,1,1,1,1,2,1,,206,155,7,U,1,3,1
101222,3,3,1,1,1,1,1,1,5,1,,206,155,7,U,1,3,1
101222,4,3,1,1,1,1,1,1,2,1,,206,155,7,U,1,3,1
101231,1,2,1,1,1,1,1,1,8,2,2,181,156,6,U,1,2,1
101231,3,3,1,1,1,1,1,1,5,1,,181,156,6,U,1,2,1
101231,5,2,1,1,1,1,1,2,2,1,,181,156,6,U,1,2,1
101241,1,2,1,1,1,1,1,2,1,1,,190,157,6,U,1,2,1
101241,2,2,1,1,1,1,1,2,3,1,,190,157,6,U,1,2,1
101241,3,2,1,1,1,1,2,1,4,1,,190,157,6,U,1,2,1
101241,5,2,1,1,1,1,1,2,3,1,,190,157,6,U,1,2,1
101243,1,3,1,1,1,1,1,2,4,1,,200,158,6,U,1,2,1
101243,2,3,1,1,1,1,1,2,2,1,,200,158,6,U,1,2,1
101243,3,3,1,1,1,1,1,1,4,1,,200,158,6,U,1,2,1
101243,4,3,1,1,1,1,1,1,4,1,,200,158,6,U,1,2,1
101243,5,2,1,1,1,1,1,2,4,1,,200,158,6,U,1,2,1
101244,1,3,1,1,1,1,1,2,2,1,,183,159,6,U,1,2,1
101244,2,2,1,1,1,1,1,1,3,1,,183,159,6,U,1,2,1
101244,3,3,1,1,1,1,1,1,10,1,,183,159,6,U,1,2,1
101244,4,3,1,1,1,1,1,2,5,1,,183,159,6,U,1,2,1
101244,5,3,1,1,1,1,1,1,6,1,,183,159,6,U,1,2,1
101245,1,3,1,1,1,1,2,1,8,1,,205,160,6,U,1,2,1
101245,2,2,1,1,1,1,1,2,4,1,,205,160,6,U,1,2,1
101245,3,3,1,1,1,1,1,2,3,1,,205,160,6,U,1,2,1
101245,4,3,1,1,1,1,1,1,2,1,,205,160,6,U,1,2,1
101245,5,3,1,1,1,1,1,2,4,1,,205,160,6,U,1,2,1
101260,2,3,1,1,1,1,1,2,3,1,,220,161,7,U,1,3,1
101260,3,3,1,1,1,1,1,1,4,1,,220,161,7,U,1,3,1
101260,4,3,1,1,1,1,1,2,2,1,,220,161,7,U,1,3,1
101260,5,3,1,1,1,1,1,2,4,1,,220,161,7,U,1,3,1
101269,1,2,1,1,1,1,1,1,2,1,,206,162,7,U,1,3,1
101269,2,2,1,1,1,1,1,1,2,1,,206,162,7,U,1,3,1
101269,3,3,1,1,1,1,1,2,4,1,,206,162,7,U,1,3,1
101269,4,3,1,1,1,1,2,2,5,1,,206,162,7,U,1,3,1
101269,5,3,1,1,1,1,1,1,6,1,,206,162,7,U,1,3,1
101274,1,3,1,1,1,1,1,2,3,1,,201,163,6,U,1,2,1
101274,2,3,1,1,1,1,1,1,4,1,,201,163,6,U,1,2,1
101274,3,3,1,1,1,1,1,2,2,1,,201,163,6,U,1,2,1
101274,4,3,1,1,1,1,1,1,3,1,,201,163,6,U,1,2,1
101274,5,2,1,1,1,1,1,2,1,1,,201,163,6,U,1,2,1
101281,1,3,1,1,1,1,1,2,1,1,,211,164,7,U,1,3,1
101281,2,3,1,1,1,1,1,1,5,1,,211,164,7,U,1,3,1
101281,4,3,1,1,1,1,1,1,3,1,,211,164,7,U,1,3,1
101281,5,3,1,1,1,1,1,1,2,1,,211,164,7,U,1,3,1
101282,1,2,1,1,1,1,1,1,1,1,,199,165,7,U,1,3,1
101282,2,3,1,1,1,1,1,1,6,1,,199,165,7,U,1,3,1
101282,3,3,1,1,1,1,1,2,5,1,,199,165,7,U,1,3,1
101282,4,3,1,1,1,1,1,2,3,1,,199,165,7,U,1,3,1
101282,5,3,1,1,1,1,1,2,4,1,,199,165,7,U,1,3,1
101301,1,3,1,1,1,1,1,1,3,1,,205,166,7,U,1,3,1
101301,2,2,1,1,1,1,1,2,4,1,,205,166,7,U,1,3,1
101301,4,3,1,1,1,1,1,2,4,1,,205,166,7,U,1,3,1
101301,5,2,1,1,1,1,2,2,3,1,,205,166,7,U,1,3,1
101309,1,3,1,1,1,1,1,1,3,1,,218,167,8,U,1,4,1
101309,3,3,1,1,1,1,1,1,3,1,,218,167,8,U,1,4,1
101310,1,3,1,1,1,1,1,1,4,1,,251,168,8,U,1,4,1
101310,2,3,1,1,1,1,1,1,4,1,,251,168,8,U,1,4,1
101310,3,3,1,1,1,1,1,1,4,1,,251,168,8,U,1,4,1
101310,4,3,1,1,1,1,1,1,5,1,,251,168,8,U,1,4,1
101310,5,3,1,1,1,1,1,1,2,1,,251,168,8,U,1,4,1
101322,1,3,1,1,1,1,1,1,6,2,2,214,169,7,U,1,3,1
101322,2,2,1,1,1,1,1,1,2,1,,214,169,7,U,1,3,1
101322,5,3,1,1,1,1,1,1,3,1,,214,169,7,U,1,3,1
101325,1,3,1,1,1,1,1,1,4,1,,189,170,7,U,1,3,1
101325,2,3,1,1,1,1,1,1,3,1,,189,170,7,U,1,3,1
101325,3,3,1,1,1,1,1,1,3,1,,189,170,7,U,1,3,1
101325,4,3,1,1,1,1,1,1,3,1,,189,170,7,U,1,3,1
101325,5,3,1,1,1,1,1,2,4,1,,189,170,7,U,1,3,1
101334,1,3,1,1,1,1,1,1,6,1,,173,171,7,U,1,3,1
101334,2,3,1,1,1,1,1,1,4,1,,173,171,7,U,1,3,1
101334,3,3,1,1,1,1,1,1,5,1,,173,171,7,U,1,3,1
101334,4,3,1,1,1,1,1,1,2,1,,173,171,7,U,1,3,1
101334,5,2,1,1,1,1,1,2,2,1,,173,171,7,U,1,3,1
101340,1,2,1,1,1,1,1,1,11,1,,205,172,6,U,1,2,1
101340,2,2,1,1,1,1,1,1,4,1,,205,172,6,U,1,2,1
101340,3,2,1,1,1,1,1,1,4,1,,205,172,6,U,1,2,1
101340,4,2,1,1,1,1,1,1,4,1,,205,172,6,U,1,2,1
101340,5,3,1,1,1,1,2,2,2,1,,205,172,6,U,1,2,1
101391,1,2,1,1,1,2,2,2,2,1,,180,173,6,U,1,2,1
101391,2,3,1,1,1,1,1,1,5,1,,180,173,6,U,1,2,1
101391,3,3,1,1,1,1,1,1,5,1,,180,173,6,U,1,2,1
101391,4,1,1,1,1,1,1,1,6,1,,180,173,6,U,1,2,1
101391,5,2,1,1,1,1,1,2,2,1,,180,173,6,U,1,2,1
101392,1,3,1,1,1,1,1,1,5,1,,255,174,6,U,1,2,1
101392,2,3,1,1,1,1,1,2,9,2,2,255,174,6,U,1,2,1
101392,3,3,1,1,1,1,1,1,4,1,,255,174,6,U,1,2,1
101392,4,3,1,1,1,1,1,1,2,1,,255,174,6,U,1,2,1
101392,5,3,1,1,1,1,1,2,4,1,,255,174,6,U,1,2,1
101393,1,3,1,1,1,1,1,1,2,1,,239,175,6,U,1,2,1
101393,2,3,1,1,1,1,1,2,1,1,,239,175,6,U,1,2,1
101393,3,3,1,1,1,1,1,1,4,1,,239,175,6,U,1,2,1
101393,4,3,1,1,1,1,1,2,2,1,,239,175,6,U,1,2,1
101393,5,2,1,1,1,1,1,2,3,1,,239,175,6,U,1,2,1
101402,1,3,1,1,1,1,1,1,5,1,,183,176,6,U,1,2,1
101402,2,2,1,1,1,1,1,2,1,1,,183,176,6,U,1,2,1
101402,3,3,1,1,1,1,1,2,5,1,,183,176,6,U,1,2,1
101402,4,1,1,1,1,1,1,1,2,1,,183,176,6,U,1,2,1
101402,5,2,1,1,1,2,2,2,4,1,,183,176,6,U,1,2,1
101408,1,3,1,1,1,1,1,1,4,1,,215,177,8,U,1,4,1
101408,2,3,1,1,1,1,1,1,5,1,,215,177,8,U,1,4,1
101408,3,2,1,1,1,1,1,1,6,1,,215,177,8,U,1,4,1
101408,4,2,1,1,1,1,1,1,4,1,,215,177,8,U,1,4,1
101408,5,3,1,1,1,1,1,1,5,1,,215,177,8,U,1,4,1
101424,1,3,1,1,1,1,1,1,1,1,,198,178,8,U,1,4,1
101424,3,3,1,1,1,1,1,1,1,1,,198,178,8,U,1,4,1
101424,4,3,1,1,1,1,1,1,2,1,,198,178,8,U,1,4,1
101427,1,3,1,1,1,1,1,1,4,1,,206,179,8,U,1,4,1
101427,2,3,1,1,1,1,1,1,2,1,,206,179,8,U,1,4,1
101427,3,3,1,1,1,1,1,1,4,1,,206,179,8,U,1,4,1
101427,4,3,1,1,1,1,1,1,4,1,,206,179,8,U,1,4,1
101427,5,3,1,1,1,1,1,1,5,1,,206,179,8,U,1,4,1
101444,1,3,1,1,1,1,1,2,4,1,,213,180,7,U,1,3,1
101444,2,3,1,1,1,1,1,1,5,1,,213,180,7,U,1,3,1
101444,3,3,1,1,1,1,1,2,4,1,,213,180,7,U,1,3,1
101444,4,3,1,1,1,1,1,1,5,1,,213,180,7,U,1,3,1
101444,5,2,1,1,1,1,1,2,2,1,,213,180,7,U,1,3,1
101452,1,3,1,1,1,1,1,1,4,1,,198,181,6,U,1,2,1
101452,2,3,1,1,1,1,1,2,8,1,,198,181,6,U,1,2,1
101452,3,2,1,1,1,1,2,2,7,1,,198,181,6,U,1,2,1
101452,4,2,1,1,1,1,1,1,2,1,,198,181,6,U,1,2,1
101452,5,2,1,1,1,1,2,2,2,1,,198,181,6,U,1,2,1
101456,1,3,1,1,1,1,1,1,2,1,,250,182,7,U,1,3,1
101456,2,3,1,1,1,1,1,1,4,1,,250,182,7,U,1,3,1
101456,4,2,1,1,1,1,1,1,6,2,2,250,182,7,U,1,3,1
101456,5,3,1,1,1,1,1,2,1,1,,250,182,7,U,1,3,1
101457,1,3,1,1,1,1,1,1,6,1,,198,183,6,U,1,2,1
101457,3,3,1,1,1,1,1,1,4,1,,198,183,6,U,1,2,1
101457,4,2,1,1,1,2,2,2,3,1,,198,183,6,U,1,2,1
101457,5,3,1,1,1,1,1,1,4,1,,198,183,6,U,1,2,1
101462,1,2,1,2,1,1,1,2,7,1,,226,184,7,U,1,3,1
101462,2,3,1,1,1,1,1,1,2,1,,226,184,7,U,1,3,1
101462,3,3,1,1,1,1,1,2,3,1,,226,184,7,U,1,3,1
101462,4,3,1,1,1,1,1,2,1,1,,226,184,7,U,1,3,1
101462,5,3,1,1,1,1,1,1,6,1,,226,184,7,U,1,3,1
101466,1,2,1,1,1,1,1,1,5,1,,216,185,7,U,1,3,1
101466,2,3,1,1,1,1,1,2,2,1,,216,185,7,U,1,3,1
101466,3,3,1,1,1,1,1,1,2,1,,216,185,7,U,1,3,1
101466,4,3,1,1,1,1,1,2,1,1,,216,185,7,U,1,3,1
101466,5,3,1,1,1,1,1,2,5,1,,216,185,7,U,1,3,1
101467,1,3,1,1,1,1,2,2,3,1,,287,186,6,U,1,2,1
101467,3,3,1,1,1,1,1,2,2,1,,287,186,6,U,1,2,1
101467,4,3,1,1,1,1,1,1,4,1,,287,186,6,U,1,2,1
101470,2,3,1,1,1,1,1,1,4,1,,238,187,8,U,1,4,1
101470,3,3,1,1,1,1,1,1,5,1,,238,187,8,U,1,4,1
101470,4,2,1,1,1,1,1,1,3,1,,238,187,8,U,1,4,1
101470,5,3,1,1,1,1,1,2,4,1,,238,187,8,U,1,4,1
101485,1,3,1,1,1,1,1,1,4,1,,223,188,8,U,1,4,1
101485,2,3,1,1,1,1,1,2,2,1,,223,188,8,U,1,4,1
101485,3,3,1,1,1,1,1,1,3,1,,223,188,8,U,1,4,1
101485,4,3,1,1,1,1,1,2,3,1,,223,188,8,U,1,4,1
101485,5,3,1,1,1,1,2,2,1,1,,223,188,8,U,1,4,1
101490,1,3,1,1,1,1,1,2,5,1,,180,189,6,U,1,2,1
101490,3,3,1,1,1,1,1,1,3,1,,180,189,6,U,1,2,1
101490,4,3,1,1,1,2,1,2,1,1,,180,189,6,U,1,2,1
101490,5,3,1,1,1,1,1,1,4,1,,180,189,6,U,1,2,1
101492,1,3,1,1,1,1,1,2,5,1,,211,190,6,U,1,2,1
101492,2,2,1,1,1,1,2,2,5,1,,211,190,6,U,1,2,1
101492,3,3,1,1,1,1,1,1,5,1,,211,190,6,U,1,2,1
101492,4,3,1,1,1,1,1,2,5,1,,211,190,6,U,1,2,1
101492,5,3,1,1,1,2,1,2,1,1,,211,190,6,U,1,2,1
101496,1,3,1,1,1,1,1,1,3,1,,221,191,8,U,1,4,1
101496,3,3,1,1,1,1,1,2,5,1,,221,191,8,U,1,4,1
101496,4,3,1,1,1,1,1,2,4,1,,221,191,8,U,1,4,1
101496,5,3,1,1,1,1,1,2,4,1,,221,191,8,U,1,4,1
101506,1,3,1,1,1,2,2,1,2,1,,185,192,7,U,1,3,1
101506,2,3,1,1,1,1,1,1,4,1,,185,192,7,U,1,3,1
101506,4,3,1,1,1,1,1,1,4,1,,185,192,7,U,1,3,1
101506,5,3,1,1,1,1,1,2,3,1,,185,192,7,U,1,3,1
101527,1,3,1,1,1,2,2,2,2,1,,230,193,8,U,1,4,1
101527,2,3,1,1,1,1,1,1,4,1,,230,193,8,U,1,4,1
101527,3,3,1,1,1,1,1,1,3,1,,230,193,8,U,1,4,1
101527,4,3,1,1,1,1,1,2,5,1,,230,193,8,U,1,4,1
101527,5,3,1,1,1,1,1,1,4,1,,230,193,8,U,1,4,1
101542,1,3,1,1,1,1,1,2,2,1,,258,194,8,U,1,4,1
101542,2,3,1,1,1,1,1,1,1,1,,258,194,8,U,1,4,1
101542,3,3,1,1,1,1,1,1,1,1,,258,194,8,U,1,4,1
101542,4,3,1,1,1,1,1,1,1,1,,258,194,8,U,1,4,1
101542,5,3,1,1,1,1,1,1,5,1,,258,194,8,U,1,4,1
101544,1,3,1,1,1,1,1,1,3,1,,184,195,6,U,1,2,1
101544,2,3,1,1,1,1,1,2,2,1,,184,195,6,U,1,2,1
101544,3,2,1,1,1,1,1,2,4,1,,184,195,6,U,1,2,1
101544,4,2,1,1,1,1,1,2,4,1,,184,195,6,U,1,2,1
101544,5,3,1,1,1,1,1,2,4,1,,184,195,6,U,1,2,1
101555,1,3,1,1,1,1,1,1,3,1,,221,196,6,U,1,2,1
101555,2,3,1,1,1,1,2,1,1,1,,221,196,6,U,1,2,1
101555,3,3,1,1,1,1,1,2,4,1,,221,196,6,U,1,2,1
101555,4,3,1,1,1,1,1,1,2,1,,221,196,6,U,1,2,1
101555,5,3,1,1,1,1,1,2,3,1,,221,196,6,U,1,2,1
101556,1,3,1,1,1,1,1,1,2,1,,234,197,6,U,1,2,1
101556,3,3,1,1,1,1,1,1,3,1,,234,197,6,U,1,2,1
101556,5,2,1,1,1,1,1,1,3,1,,234,197,6,U,1,2,1
101564,2,3,1,1,1,1,1,1,2,1,,214,198,8,U,1,4,1
101564,4,3,1,1,1,1,1,1,2,1,,214,198,8,U,1,4,1
101564,5,3,1,1,1,1,1,1,2,1,,214,198,8,U,1,4,1
101574,1,3,1,1,1,1,1,1,5,1,,197,199,6,U,1,2,1
101574,3,2,1,1,1,1,1,1,4,1,,197,199,6,U,1,2,1
101574,4,2,1,1,1,1,1,1,5,1,,197,199,6,U,1,2,1
101574,5,2,1,1,1,1,2,1,1,1,,197,199,6,U,1,2,1
101599,1,3,1,1,1,1,1,2,5,1,,191,200,6,U,1,2,1
101599,2,3,1,1,1,1,1,1,4,1,,191,200,6,U,1,2,1
101599,3,3,1,1,1,1,1,1,4,1,,191,200,6,U,1,2,1
101599,4,3,1,1,1,1,1,1,3,1,,191,200,6,U,1,2,1
101599,5,2,1,1,1,1,1,2,5,1,,191,200,6,U,1,2,1
101612,1,3,1,1,1,1,1,1,4,1,,225,201,6,U,1,2,1
101612,2,3,1,1,1,1,1,2,1,1,,225,201,6,U,1,2,1
101612,3,3,1,1,1,1,2,1,1,1,,225,201,6,U,1,2,1
101612,5,3,1,1,1,1,1,1,5,1,,225,201,6,U,1,2,1
101615,1,3,1,1,1,1,1,1,6,1,,308,202,7,U,1,3,1
101615,2,3,1,1,1,1,1,1,3,1,,308,202,7,U,1,3,1
101615,3,3,1,1,1,1,2,1,3,1,,308,202,7,U,1,3,1
101615,4,3,1,1,1,1,1,2,2,1,,308,202,7,U,1,3,1
101615,5,3,1,1,1,1,1,1,3,1,,308,202,7,U,1,3,1
101620,1,3,1,1,1,1,1,1,2,1,,212,203,8,U,1,4,1
101620,2,3,1,1,1,1,1,1,5,1,,212,203,8,U,1,4,1
101620,3,3,1,1,1,1,1,1,4,1,,212,203,8,U,1,4,1
101620,4,3,1,1,1,1,1,1,6,1,,212,203,8,U,1,4,1
101620,5,3,1,1,1,1,1,1,3,1,,212,203,8,U,1,4,1
101624,1,2,1,1,1,1,1,1,2,1,,221,204,8,U,1,4,1
101624,2,2,1,1,1,2,1,1,5,1,,221,204,8,U,1,4,1
101624,3,3,1,1,1,1,1,1,4,1,,221,204,8,U,1,4,1
101624,4,3,1,1,1,1,1,1,4,1,,221,204,8,U,1,4,1
101624,5,3,1,1,1,1,2,1,2,1,,221,204,8,U,1,4,1
101630,2,3,1,1,1,1,1,2,3,1,,187,205,8,U,1,4,1
101630,3,3,1,1,1,1,1,1,2,1,,187,205,8,U,1,4,1
101630,4,3,1,1,1,1,1,1,2,1,,187,205,8,U,1,4,1
101630,5,3,1,1,1,1,2,2,4,1,,187,205,8,U,1,4,1
101639,1,3,1,1,1,1,1,1,7,1,,215,206,6,U,1,2,1
101639,2,3,1,1,1,1,1,1,9,1,,215,206,6,U,1,2,1
101639,3,3,1,1,1,1,1,1,3,1,,215,206,6,U,1,2,1
101639,5,3,1,1,1,1,1,1,5,1,,215,206,6,U,1,2,1
101651,1,3,1,1,1,1,1,1,6,1,,207,207,6,U,1,2,1
101651,2,3,1,1,1,1,1,1,6,1,,207,207,6,U,1,2,1
101651,3,2,1,1,1,1,2,1,1,1,,207,207,6,U,1,2,1
101651,4,2,1,1,1,1,1,2,3,1,,207,207,6,U,1,2,1
101651,5,3,1,1,1,1,1,2,1,1,,207,207,6,U,1,2,1
101660,1,3,1,1,1,1,1,1,4,1,,253,208,8,U,1,4,1
101660,2,3,1,1,1,1,1,1,2,1,,253,208,8,U,1,4,1
101660,4,3,1,1,1,1,1,1,2,1,,253,208,8,U,1,4,1
101660,5,3,1,1,1,1,1,1,2,1,,253,208,8,U,1,4,1
101663,1,2,2,1,1,2,2,2,4,1,,195,209,6,U,1,2,1
101663,2,3,1,1,1,1,1,2,3,1,,195,209,6,U,1,2,1
101663,3,2,1,1,1,1,1,2,4,1,,195,209,6,U,1,2,1
101663,4,2,1,1,1,1,1,2,6,1,,195,209,6,U,1,2,1
101663,5,2,1,1,1,1,1,2,5,1,,195,209,6,U,1,2,1
101667,1,3,1,1,1,1,1,1,3,1,,188,210,7,U,1,3,1
101667,2,3,1,1,1,1,2,2,1,1,,188,210,7,U,1,3,1
101667,3,3,1,1,1,1,1,1,4,1,,188,210,7,U,1,3,1
101667,4,3,1,1,1,1,1,1,5,1,,188,210,7,U,1,3,1
101667,5,3,4,1,1,1,1,2,1,1,,188,210,7,U,1,3,1
101675,1,3,1,1,1,1,1,1,5,1,,219,211,6,U,1,2,1
101675,2,3,1,1,1,1,1,2,3,1,,219,211,6,U,1,2,1
101675,5,3,1,1,1,1,1,1,10,2,2,219,211,6,U,1,2,1
101683,1,3,1,1,1,1,2,2,3,1,,192,212,6,U,1,2,1
101683,2,2,1,1,1,1,1,1,2,1,,192,212,6,U,1,2,1
101683,3,3,1,1,1,1,1,1,4,1,,192,212,6,U,1,2,1
101683,4,2,1,1,1,1,2,1,2,1,,192,212,6,U,1,2,1
101683,5,2,1,1,1,1,1,1,5,1,,192,212,6,U,1,2,1
101688,1,3,1,1,1,1,1,2,4,1,,231,213,8,U,1,4,1
101688,2,3,1,1,1,1,1,1,3,1,,231,213,8,U,1,4,1
101688,3,3,1,1,1,1,1,2,5,1,,231,213,8,U,1,4,1
101688,4,3,1,1,1,1,1,1,4,1,,231,213,8,U,1,4,1
101688,5,3,1,1,1,1,1,1,2,1,,231,213,8,U,1,4,1
101689,2,2,1,1,1,1,1,2,3,1,,186,214,7,U,1,3,1
101689,3,3,1,1,1,1,1,1,3,1,,186,214,7,U,1,3,1
101689,4,2,1,1,1,1,2,2,3,1,,186,214,7,U,1,3,1
101689,5,3,1,1,1,1,1,1,5,1,,186,214,7,U,1,3,1
101691,1,3,1,1,1,1,1,1,4,1,,259,215,8,U,1,4,1
101691,2,3,1,1,1,1,1,1,3,1,,259,215,8,U,1,4,1
101691,3,3,1,1,1,1,1,2,2,1,,259,215,8,U,1,4,1
101691,4,3,1,1,1,1,1,1,4,1,,259,215,8,U,1,4,1
101691,5,3,1,1,1,1,1,1,3,1,,259,215,8,U,1,4,1
101713,1,3,1,1,1,1,1,1,3,1,,227,216,8,U,1,4,1
101713,2,3,1,1,1,1,2,1,1,1,,227,216,8,U,1,4,1
101713,3,3,1,1,1,1,1,1,4,1,,227,216,8,U,1,4,1
101713,4,3,1,1,1,1,1,1,1,1,,227,216,8,U,1,4,1
101713,5,3,1,1,1,1,1,1,3,1,,227,216,8,U,1,4,1
101717,1,2,1,1,1,1,1,2,5,1,,186,217,6,U,1,2,1
101717,2,3,1,1,1,1,1,1,3,1,,186,217,6,U,1,2,1
101717,3,3,1,1,1,1,1,1,2,1,,186,217,6,U,1,2,1
101717,4,3,1,1,1,1,1,1,4,1,,186,217,6,U,1,2,1
101717,5,3,1,1,1,1,1,1,4,1,,186,217,6,U,1,2,1
101719,4,3,1,1,1,1,1,1,6,1,,229,218,8,U,1,4,1
101719,5,3,1,1,1,1,1,2,1,1,,229,218,8,U,1,4,1
101721,1,3,1,1,1,1,1,1,3,1,,215,219,8,U,1,4,1
101721,3,2,1,1,1,1,1,1,5,1,,215,219,8,U,1,4,1
101721,4,3,1,1,1,1,1,1,1,1,,215,219,8,U,1,4,1
101721,5,3,1,1,1,1,1,1,4,1,,215,219,8,U,1,4,1
101724,2,3,1,1,1,1,1,1,1,1,,208,220,8,U,1,4,1
101724,3,3,1,1,1,1,1,1,5,1,,208,220,8,U,1,4,1
101724,4,3,1,1,1,1,1,1,6,1,,208,220,8,U,1,4,1
101724,5,3,1,1,1,1,1,1,4,1,,208,220,8,U,1,4,1
101729,1,2,1,1,1,1,1,2,4,1,,192,221,6,U,1,2,1
101729,2,2,1,1,1,1,2,2,1,1,,192,221,6,U,1,2,1
101729,4,2,1,1,1,1,1,2,3,1,,192,221,6,U,1,2,1
101729,5,3,1,1,1,1,1,1,6,1,,192,221,6,U,1,2,1
101734,1,3,1,1,1,1,1,1,4,1,,196,222,6,U,1,2,1
101734,2,3,1,1,1,1,2,1,6,1,,196,222,6,U,1,2,1
101734,3,3,1,1,1,1,1,2,3,1,,196,222,6,U,1,2,1
101734,4,2,1,1,1,1,2,2,2,1,,196,222,6,U,1,2,1
101734,5,2,2,1,1,2,2,2,6,1,,196,222,6,U,1,2,1
101738,1,3,1,1,1,1,1,2,2,1,,190,223,8,U,1,4,1
101738,2,3,1,1,1,1,1,1,3,1,,190,223,8,U,1,4,1
101738,3,3,1,1,1,1,1,1,2,1,,190,223,8,U,1,4,1
101738,5,3,1,1,1,1,1,1,5,1,,190,223,8,U,1,4,1
101741,1,3,1,1,1,1,1,2,4,1,,341,224,8,U,1,4,1
101741,3,3,1,1,1,1,1,1,2,1,,341,224,8,U,1,4,1
101741,5,3,1,1,1,1,1,1,1,1,,341,224,8,U,1,4,1
101750,1,3,1,1,1,1,1,1,3,1,,164,225,6,U,1,2,1
101750,2,3,1,1,1,1,2,1,1,1,,164,225,6,U,1,2,1
101750,3,3,1,1,1,1,1,1,4,1,,164,225,6,U,1,2,1
101750,4,3,1,1,1,1,1,1,4,1,,164,225,6,U,1,2,1
